id,filename,unit,from_time,to_time
2090,555555,sji1zh'a0cy4,7.637142857142857,8.275147392290249
2091,555555,sy1,8.275147392290249,8.437596371882087
2092,555555,sv'i1kro0v'ju4,8.437596371882087,9.101451247165533
2093,555555,,9.101451247165533,9.305034013605443
2094,555555,zhy0fshy4,9.305034013605443,9.779455782312926
2095,555555,e1d'i1no0ke4,9.779455782312926,10.339818594104308
2096,555555,f,10.339818594104308,10.413650793650794
2097,555555,ha1ro0shy4y4,10.413650793650794,11.023628117913832
2098,555555,dvo1cy1t'i0m'i1tro0vy4,11.023628117913832,11.969433106575964
2099,555555,ko0mne4t'i4,11.969433106575964,12.52172335600907
2100,555555,na2,12.52172335600907,12.7021768707483
2101,555555,pra2fsa1ju0zne4,12.7021768707483,13.44095238095238
2102,555555,u0l'i4ce4,13.44095238095238,13.941133786848072
2103,666666,re1zge1vo0ry4,0.0,0.5134693877551021
2104,666666,a1,0.5134693877551021,0.6015873015873016
2105,666666,to0m,0.6015873015873016,0.8090249433106576
2106,666666,shto0by4,0.8090249433106576,1.0786848072562358
2107,666666,sy1y1d'i1n'i0cy4,1.0786848072562358,1.767891156462585
2108,666666,s,1.767891156462585,1.854875283446712
2109,666666,ma0t'i4r'ju4,1.854875283446712,2.399909297052154
2110,666666,dm'i0tr'i4i4f,2.399909297052154,3.0416780045351475
2111,666666,ny1chi1na0l,3.0416780045351475,3.4659410430839004
2112,666666,y1,3.4659410430839004,3.540362811791383
2113,666666,sa0m,3.540362811791383,3.9964172335600905
2114,666666,,3.9964172335600905,4.242721088435374
2115,666666,d'e0ly4l,4.242721088435374,4.673832199546485
2116,666666,e0ty4,4.673832199546485,4.91687074829932
2117,666666,n'i1,4.91687074829932,5.070793650793651
2118,666666,ra0s,5.070793650793651,5.429206349206349
2119,777777,no1,0.0,0.13886621315192743
2120,777777,to0,0.13886621315192743,0.28598639455782315
2121,777777,by0ly4,0.28598639455782315,0.5226303854875284
2122,777777,da1vno0,0.5226303854875284,1.1027210884353742
2123,777777,,1.1027210884353742,1.220907029478458
2124,777777,vo1,1.220907029478458,1.3857596371882086
2125,777777,vr'i1m'i1na0,1.3857596371882086,1.8488888888888888
2126,777777,ka1gda0,1.8488888888888888,2.1756916099773242
2127,777777,a1tna1she0n'e4e4,2.1756916099773242,2.866439909297052
2128,777777,l'e0ny4,2.866439909297052,3.21827664399093
2129,777777,s,3.21827664399093,3.283764172335601
2130,777777,ks'e0n'e4e4,3.283764172335601,3.7710204081632654
2131,777777,f'o0dy4ry4vny4,3.7710204081632654,4.4452607709750565
2132,777777,,4.4452607709750565,4.763174603174603
2133,777777,ji1sco0,4.763174603174603,5.149659863945578
2134,777777,n'i1,5.149659863945578,5.281496598639456
2135,777777,a1chi1ka0n'e4l'i4s',5.281496598639456,6.100861678004535
2136,777777,,6.100861678004535,6.156598639455782
2137,777777,f,6.156598639455782,6.300045351473923
2138,777777,fo0rmy4,6.300045351473923,6.73374149659864
2139,777777,ta1ko0,6.73374149659864,7.049297052154195
2140,777777,e1ky1s't'i1n'e0fshy4,7.049297052154195,7.978458049886621
2141,777777,i1,7.978458049886621,8.167301587301587
2142,777777,pro0chny4,8.167301587301587,8.750748299319728
2143,777777,vra1zhdy0,8.750748299319728,9.354603174603175
2144,777777,,9.354603174603175,9.762176870748299
2145,777777,shto0,9.762176870748299,9.972018140589569
2146,777777,pry1y1ze1shlo0,9.972018140589569,10.540680272108844
2147,777777,t'i1p'e0r',10.540680272108844,11.0659410430839
2148,777777,,11.0659410430839,11.328253968253968
2149,777777,po0sl'i4,11.328253968253968,11.684671201814059
2150,777777,chi1ty0rna4cy4t'i4,11.684671201814059,12.47891156462585
2151,777777,l'e0c,12.47891156462585,12.692244897959183
2152,777777,su1pru0zhy4sky4,12.692244897959183,13.402993197278912
2153,777777,zhy0z'n'e4,13.402993197278912,13.778548752834467
2154,777777,dm'i0tr'i4i4va4,13.778548752834467,14.445260770975057
2155,888888,fs'i1gde0,0.0,0.35836734693877553
2156,888888,o0n,0.35836734693877553,0.485578231292517
2157,888888,na1ta0lk'i4u4y4ls'e4,0.485578231292517,1.1696598639455782
2158,888888,na1,1.1696598639455782,1.307482993197279
2159,888888,tv'o0rde4e4,1.307482993197279,1.7479818594104308
2160,888888,sy1pra2t'i1vl'e0n'e4e4,1.7479818594104308,2.5608163265306123
2161,888888,l'e0ny4,2.5608163265306123,2.9383673469387754
2162,888888,,2.9383673469387754,3.098140589569161
2163,888888,i1,3.098140589569161,3.209795918367347
2164,888888,z,3.209795918367347,3.299501133786848
2165,888888,ge1da0m'i4,3.299501133786848,3.7689342403628117
2166,888888,i1d'e0y4,3.7689342403628117,4.131473922902495
2167,888888,sta0ly4,4.131473922902495,4.484625850340136
2168,888888,i1vl'a0ce4,4.484625850340136,4.972063492063492
2169,888888,fs'o0,4.972063492063492,5.202267573696145
2170,888888,r'e0zh,5.202267573696145,5.594648526077098
2171,999999,i1,0.0,0.11659863945578232
2172,999999,to0,0.11659863945578232,0.2639455782312925
2173,999999,l'i0zh,0.2639455782312925,0.4616326530612245
2174,999999,v,0.4616326530612245,0.598140589569161
2175,999999,m'i1nu0ty4,0.598140589569161,0.993015873015873
2176,999999,ry1zdra1zhe0n'i4,0.993015873015873,1.7903401360544218
2177,1111110,a1na0,0.0,0.21306122448979592
2178,1111110,pr'i1vra1t'i0ly4s',0.21306122448979592,0.8364625850340136
2179,1111110,f,0.8364625850340136,0.8809523809523809
2180,1111110,po1rta1t'i0vne4e4,0.8809523809523809,1.7206802721088434
2181,1111110,i1,1.7206802721088434,1.8598639455782313
2182,1111110,u1do0bne4e4,1.8598639455782313,2.537732426303855
2183,1111110,fs'i1gda0,2.537732426303855,2.9695238095238095
2184,1111110,pr'i1,2.9695238095238095,3.1496598639455784
2185,1111110,s'i1b'e0,3.1496598639455784,3.615736961451247
2186,1111110,,3.615736961451247,3.9370521541950114
2187,1111110,a1ru0zhy4e4,3.9370521541950114,4.535328798185941
2188,1111110,,4.535328798185941,4.656326530612245
2189,1111110,dl'e1,4.656326530612245,4.8815873015873015
2190,1111110,m'e0lk'i4h,4.8815873015873015,5.30766439909297
2191,1111110,s'i1m'e0i4ny4h,5.30766439909297,5.796961451247165
2192,1111110,sty0chi4k,5.796961451247165,6.321632653061225
2193,1222221,ka1gda0,0.0,0.36435374149659866
2194,1222221,dm'i0tr'i4i4vu4,0.36435374149659866,0.9603174603174603
2195,1222221,ha1t'e0le4z',0.9603174603174603,1.4853968253968255
2196,1222221,ze1,1.4853968253968255,1.6116099773242631
2197,1222221,shto0to4,1.6116099773242631,1.9974149659863945
2198,1222221,u1ka1lo0t',1.9974149659863945,2.6326984126984128
2199,1222221,l'e0nu4,2.6326984126984128,3.008843537414966
2200,1222221,,3.008843537414966,3.2807256235827666
2201,1222221,a1b'v'i1n'i0t',3.2807256235827666,3.880997732426304
2202,1222221,i1jo0,3.880997732426304,4.099591836734694
2203,1222221,v,4.099591836734694,4.177369614512472
2204,1222221,y1ge1i0zm'e4,4.177369614512472,4.7050340136054425
2205,1222221,i0l'i4,4.7050340136054425,4.879501133786848
2206,1222221,f,4.879501133786848,4.928888888888889
2207,1222221,cho0rstvu4s't'i4,4.928888888888889,5.734467120181406
2208,1222221,,5.734467120181406,5.866666666666666
2209,1222221,o0n,5.866666666666666,6.064353741496599
2210,1222221,gy1va1r'i0l,6.064353741496599,6.509977324263039
2211,1222221,,6.509977324263039,6.784671201814059
2212,1222221,vo0t,6.784671201814059,7.0345124716553284
2213,1222221,pa1e0te4mu4,7.0345124716553284,7.597052154195011
2214,1222221,ty0,7.597052154195011,7.785487528344671
2215,1222221,y1,7.785487528344671,7.83437641723356
2216,1222221,s,7.83437641723356,7.905532879818594
2217,1222221,ma0t'i4r'i4u4,7.905532879818594,8.331292517006803
2218,1222221,ma1i1e0i4,8.331292517006803,8.625850340136054
2219,1222221,n'i1,8.625850340136054,8.741678004535148
2220,1222221,ho0chi4zh,8.741678004535148,9.139455782312925
2221,1222221,zhy0t',9.139455782312925,9.49424036281179
2222,1333332,ka1gda0,0.0,0.33868480725623584
2223,1333332,zhy4,0.33868480725623584,0.4682993197278912
2224,1333332,pa1tr'e0bne4s'c,0.4682993197278912,1.1647619047619047
2225,1333332,sji1zv'i0t',1.1647619047619047,1.796734693877551
2226,1333332,i0l'y4,1.796734693877551,2.029160997732426
2227,1333332,na2de1v'i0t',2.029160997732426,2.5482993197278914
2228,1333332,ne1,2.5482993197278914,2.664716553287982
2229,1333332,ba1l'no0e4,2.664716553287982,3.221360544217687
2230,1333332,vy1z'n'i1ka0la4,3.221360544217687,3.857278911564626
2231,1333332,u1,3.857278911564626,4.01718820861678
2232,1333332,l'e0ny4,4.01718820861678,4.472698412698413
2233,1333332,,4.472698412698413,4.779773242630386
2234,1333332,a1na0,4.779773242630386,5.026893424036281
2235,1333332,gy1va1r'y0la4,5.026893424036281,5.641496598639455
2236,1333332,,5.641496598639455,5.800272108843537
2237,1333332,vo0t,5.800272108843537,6.043446712018141
2238,1333332,pa1e0ty4mu4,6.043446712018141,6.7870748299319725
2239,1333332,,6.7870748299319725,6.9178231292517
2240,1333332,ja0,6.9178231292517,7.071972789115646
2241,1333332,y1,7.071972789115646,7.157913832199546
2242,1333332,s,7.157913832199546,7.245850340136054
2243,1333332,ma0t'i4r'i4u4,7.245850340136054,7.735510204081633
2244,1333332,tva1je0i4,7.735510204081633,8.087074829931973
2245,1333332,zhy0t',8.087074829931973,8.323038548752834
2246,1333332,n'i1,8.323038548752834,8.419092970521541
2247,1333332,ma1gu0,8.419092970521541,8.861541950113379
2248,1333332,,8.861541950113379,8.943628117913832
2249,1333332,i1,8.943628117913832,9.070702947845804
2250,1333332,n'i1ke1gda0,9.070702947845804,9.497732426303855
2251,1333332,n'i1,9.497732426303855,9.624444444444444
2252,1333332,sta0nu4,9.624444444444444,10.113560090702947
2253,1333332,,10.113560090702947,10.38281179138322
2254,1333332,pa2ta1mu0,10.38281179138322,10.708979591836735
2255,1333332,shto4,10.708979591836735,10.924126984126984
2256,1333332,ty0,10.924126984126984,11.288843537414966
2257,1333332,,11.288843537414966,11.500816326530613
2258,1333332,vy0l'i4te4e4,11.500816326530613,12.060634920634921
2259,1333332,a1na0,12.060634920634921,12.578321995464853
2260,1333332,,12.578321995464853,12.730566893424037
2261,1333332,a1,12.730566893424037,12.86780045351474
2262,1333332,s,12.86780045351474,12.956734693877552
2263,1333332,m'i1n'a0,12.956734693877552,13.239183673469388
2264,1333332,hva0t'i4t,13.239183673469388,13.690884353741497
2265,1333332,a1dna1vo0,13.690884353741497,14.23437641723356
2266,1333332,t'i1b'a0,14.23437641723356,14.653832199546486
2267,1444443,ka1gda0te4,0.0,0.49464852607709753
2268,1444443,fs'o0,0.49464852607709753,0.7264399092970522
2269,1444443,y0ty4,0.7264399092970522,0.917641723356009
2270,1444443,d'o0rgy4la4,0.917641723356009,1.5704308390022677
2271,1444443,,1.5704308390022677,1.6504308390022675
2272,1444443,mu0chi4ly4,1.6504308390022675,2.179455782312925
2273,1444443,dm'i0tr'i4i4va4,2.179455782312925,2.8411337868480726
2274,1555554,i1ze1,0.0,0.3301133786848073
2275,1555554,ma0t'i4r'i4,0.3301133786848073,0.7038548752834467
2276,1555554,u1,0.7038548752834467,0.7863038548752834
2277,1555554,n'i1vo0,0.7863038548752834,0.9893877551020408
2278,1555554,by1va0l'i4,0.9893877551020408,1.352562358276644
2279,1555554,zhy1sto0k'i4i4,1.352562358276644,1.933061224489796
2280,1555554,p'i1r'i1pa0lk'i4,1.933061224489796,2.5651700680272107
2281,1555554,zh,2.5651700680272107,2.640136054421769
2282,1555554,zhy1no0y4,2.640136054421769,3.0675283446712016
2283,1555554,,3.0675283446712016,3.3768253968253967
2284,1555554,o0n,3.3768253968253967,3.5684807256235827
2285,1555554,dy1ha1d'i0l,3.5684807256235827,4.029931972789115
2286,1555554,da1,4.029931972789115,4.1794104308390025
2287,1555554,d'i0ky4va4,4.1794104308390025,4.600861678004535
2288,1555554,a1zla1bl'e0n'e4e4,4.600861678004535,5.321451247165533
2289,1555554,i1zy1,5.321451247165533,5.653106575963719
2290,1555554,ka1ko0u4n'i4bu4t',5.653106575963719,6.267120181405896
2291,1555554,ji1h'i0dne4vy4,6.267120181405896,6.886575963718821
2292,1555554,sla1fca0,6.886575963718821,7.423401360544218
2293,1555554,ska0zy4na4vo4,7.423401360544218,8.002312925170068
2294,1555554,l'e0ny4,8.002312925170068,8.416598639455783
2295,1555554,,8.416598639455783,8.760317460317461
2296,1555554,i1zy1,8.760317460317461,9.093333333333334
2297,1555554,zhy1ny0,9.093333333333334,9.36888888888889
2298,1555554,pu1ska0lsy4,9.36888888888889,9.895510204081633
2299,1555554,f,9.895510204081633,9.957868480725624
2300,1555554,t'a0gy4sny4y4,9.957868480725624,10.516417233560091
2301,1555554,vy1y1s'n'e0n'e4e4,10.516417233560091,11.186077097505668
2302,1555554,a1tna1she0n'i4i4,11.186077097505668,11.849705215419501
2303,1555554,s,11.849705215419501,11.953424036281179
2304,1555554,ma0t'i4r'i4u4,11.953424036281179,12.506757369614512
2305,1555554,,12.506757369614512,12.850113378684807
2306,1555554,po0sl'i4,12.850113378684807,13.183265306122449
2307,1555554,chi1vo0,13.183265306122449,13.46408163265306
2308,1555554,ma0t',13.46408163265306,13.699637188208618
2309,1555554,n'i1,13.699637188208618,13.808526077097506
2310,1555554,re1zge1va0r'i4vy4ly4,13.808526077097506,14.509115646258504
2311,1555554,s',14.509115646258504,14.61750566893424
2312,1555554,n'i0m,14.61750566893424,14.79877551020408
2313,1555554,pa1,14.79877551020408,14.945850340136055
2314,1555554,n'e0sky4l'ku4,14.945850340136055,15.449342403628117
2315,1555554,dn'e0j,15.449342403628117,15.819818594104309
2316,1666665,o0n,0.0,0.18294784580498866
2317,1666665,u1pr'a0ma4,0.18294784580498866,0.548390022675737
2318,1666665,py1ta0lsy4,0.548390022675737,1.0374149659863945
2319,1666665,sva1d'i0t',1.0374149659863945,1.7236281179138322
2320,1666665,m'e1r'i0t',1.7236281179138322,2.4029931972789114
2321,1666665,,2.4029931972789114,2.565487528344671
2322,1666665,s'i1l'i0l,2.565487528344671,2.971111111111111
2323,1666665,vm'e0s't'e4,2.971111111111111,3.455374149659864
2324,1666665,na1,3.455374149659864,3.611156462585034
2325,1666665,da0chi4,3.611156462585034,4.063854875283447
2326,1666665,,4.063854875283447,4.378412698412698
2327,1666665,a1dna0zhde4,4.378412698412698,4.793786848072562
2328,1666665,ku1p'i0l,4.793786848072562,5.099773242630386
2329,1666665,a1b'e0e4,5.099773242630386,5.435963718820862
2330,1666665,mpu1t'o0fk',5.435963718820862,5.958911564625851
2331,1666665,i4n,5.958911564625851,6.059909297052154
2332,1666665,a1r'i0shsky4y4,6.059909297052154,6.539501133786848
2333,1666665,vzmo0r'i4e4,6.539501133786848,7.080680272108843
2334,1666665,,7.080680272108843,7.367845804988662
2335,1666665,no1,7.367845804988662,7.584126984126984
2336,1666665,n'i1chi1vo0,7.584126984126984,7.983356009070294
2337,1666665,pu0tna4vy4,7.983356009070294,8.47986394557823
2338,1666665,y1s,8.47986394557823,8.58625850340136
2339,1666665,fs'i1vo0,8.58625850340136,8.884489795918368
2340,1666665,e0ty4va4,8.884489795918368,9.265850340136055
2341,1666665,n'i1,9.265850340136055,9.521587301587301
2342,1666665,vy1ha1d'i0la4,9.521587301587301,10.171655328798186
2343,1777776,ke1ka0y4te4,0.0,0.4328344671201814
2344,1777776,pr'i1gra0de4,0.4328344671201814,0.9618140589569161
2345,1777776,ste1a0la4,0.9618140589569161,1.3622675736961452
2346,1777776,m'e0zhdu4,1.3622675736961452,1.6552380952380952
2347,1777776,dvu1m'a0,1.6552380952380952,1.970702947845805
2348,1777776,zhe0n'scna4m'i4,1.970702947845805,2.6546485260770973
2349,1777776,,2.6546485260770973,2.7885260770975058
2350,1777776,i1,2.7885260770975058,2.8928798185941043
2351,1777776,pr'e1a2da1l'e0t',2.8928798185941043,3.5819954648526076
2352,1777776,ji1jo0,3.5819954648526076,3.9635374149659865
2353,1777776,a1n'i0,3.9635374149659865,4.305895691609978
2354,1777776,n'i1,4.305895691609978,4.400725623582766
2355,1777776,ma1gl'i0,4.400725623582766,4.842585034013606
2356,1888887,po1chi1mu0,0.0,0.3690249433106576
2357,1888887,ta0g,0.3690249433106576,0.5743764172335601
2358,1888887,by0ly4,0.5743764172335601,0.8364625850340136
2359,1888887,o0n,0.8364625850340136,0.9717913832199546
2360,1888887,n'i1,0.9717913832199546,1.0830839002267574
2361,1888887,py1n'i1ma0l,1.0830839002267574,1.6988662131519274
2362,1888887,ha1t'a0,1.6988662131519274,2.0459410430839
2363,1888887,ra0n'shy4,2.0459410430839,2.4150566893424035
2364,1888887,za1du0mo4vo4lsy4,2.4150566893424035,3.151111111111111
2365,1888887,cha0sta4,3.151111111111111,3.806031746031746
2366,1999998,po1chi1mu0,0.0,0.4470294784580499
2367,1999998,dv'e0,0.4470294784580499,0.7021768707482993
2368,1999998,y1n't'i1l'i1g'e0ntny4y4,0.7021768707482993,1.7868480725623583
2369,1999998,,1.7868480725623583,1.8112925170068028
2370,1999998,fs'e0m'i4,1.8112925170068028,2.218095238095238
2371,1999998,u1va1zha0e4my4y4,2.218095238095238,3.003265306122449
2372,1999998,zhe0n'sci4ny4,3.003265306122449,3.6107936507936507
2373,1999998,,3.6107936507936507,3.936462585034014
2374,1999998,ks'e0n'e4e4,3.936462585034014,4.3303854875283445
2375,1999998,f'o0dy4re4vna4,4.3303854875283445,4.862358276643991
2376,1999998,ra1bo0ty4ly4,4.862358276643991,5.299229024943311
2377,1999998,sta0rshy4m,5.299229024943311,5.77750566893424
2378,1999998,b'i1bl'i1o0gry4fy4m,5.77750566893424,6.511428571428572
2379,1999998,a1dno0y4,6.511428571428572,6.861541950113379
2380,1999998,kru0pne4,6.861541950113379,7.260907029478458
2381,1999998,a1ky1d'i1m'i0chi4sky4,7.260907029478458,7.998140589569161
2382,1999998,b'i1b'l'a1t'e0k'i4,7.998140589569161,8.770385487528344
2383,1999998,,8.770385487528344,9.068163265306122
2384,1999998,a1,9.068163265306122,9.213424036281179
2385,1999998,l'e0na4,9.213424036281179,9.539637188208618
2386,1999998,ze1n'i1ma0la4s',9.539637188208618,10.045850340136054
2387,1999998,p'i1r'i1vo0dy4m'a4,10.045850340136054,10.605578231292517
2388,1999998,a1ngl'i0sk'i4h,10.605578231292517,11.121814058956916
2389,1999998,t'i1hn'i0chi4sk'i4h,11.121814058956916,11.791972789115647
2390,1999998,t'e0ksty4f,11.791972789115647,12.273786848072563
2391,1999998,,12.273786848072563,12.64748299319728
2392,1999998,i1,12.64748299319728,12.78485260770975
2393,1999998,ka0g,12.78485260770975,12.999092970521541
2394,1999998,gy1va1r'i0l'i4,12.999092970521541,13.46063492063492
2395,1999998,by1la0,13.46063492063492,13.699954648526077
2396,1999998,a1tl'i0chne4,13.699954648526077,14.209795918367346
2397,1999998,p'i1r'i1vo0chi4cy4,14.209795918367346,15.010385487528344
2398,1999998,,15.010385487528344,15.267936507936508
2399,1999998,da0zhy4,15.267936507936508,15.542902494331067
2400,1999998,u1cha0sty4u4ly4,15.542902494331067,16.184897959183672
2401,1999998,f,16.184897959183672,16.241496598639454
2402,1999998,sy1sta1vl'e0n'i4i4,16.241496598639454,16.948798185941044
2403,1999998,ke1ko0u4ty4,16.948798185941044,17.386802721088436
2404,1999998,sp'i1cy1a0l'ne4u4,17.386802721088436,18.033514739229027
2405,1999998,u1che0bn'i4ky4,18.033514739229027,18.617596371882087
2406,1999998,pa2,18.617596371882087,18.744943310657597
2407,1999998,p'i1r'i1vo0du4,18.744943310657597,19.31138321995465
2408,1999998,,19.31138321995465,19.71922902494331
2409,1999998,py1chi1mu0,19.71922902494331,20.18190476190476
2410,1999998,dv'e0,20.18190476190476,20.468390022675738
2411,1999998,ha1ro0shy4y4,20.468390022675738,21.016507936507935
2412,1999998,zhe0n'sci4ny4,21.016507936507935,21.661541950113378
2413,1999998,,21.661541950113378,21.923038548752835
2414,1999998,gy1r'i1cho0,21.923038548752835,22.362403628117914
2415,1999998,l'u1b'i0fshy4y4,22.362403628117914,22.883628117913833
2416,1999998,dm'i0tr'i4i4va4,22.883628117913833,23.55832199546485
2417,1999998,,23.55832199546485,23.8312925170068
2418,1999998,to0zhe4,23.8312925170068,24.211065759637187
2419,1999998,ha1ro0shy4o4,24.211065759637187,24.703174603174602
2420,1999998,chi1la1v'e0ka4,24.703174603174602,25.327573696145123
2421,1999998,,25.327573696145123,25.521133786848072
2422,1999998,i1,25.521133786848072,25.676780045351475
2423,1999998,i1vo0,25.676780045351475,25.876507936507938
2424,1999998,do0ch,25.876507936507938,26.152925170068027
2425,1999998,na1ta0shku4,26.152925170068027,26.810793650793652
2426,1999998,,26.810793650793652,27.173015873015874
2427,1999998,u1po0rna4,27.173015873015874,27.69455782312925
2428,1999998,l'i1l'e0e4l'i4,27.69455782312925,28.16081632653061
2429,1999998,f,28.16081632653061,28.205668934240364
2430,1999998,s'i1b'e0,28.205668934240364,28.510884353741496
2431,1999998,tv'e1rd'e0fshu4u4,28.510884353741496,29.33297052154195
2432,1999998,z,29.33297052154195,29.418004535147393
2433,1999998,ge1da0m'i4,29.418004535147393,29.95968253968254
2434,1999998,vza1i0mno4o4,29.95968253968254,30.667936507936506
2435,1999998,n'i1pry1a0z'n',30.667936507936506,31.347392290249434
2436,2111109,mu0chi4lsa4,0.0,0.7825850340136055
2437,2111109,i1zu1ml'a0lsa4,0.7825850340136055,1.81124716553288
2438,2111109,,1.81124716553288,1.9271655328798185
2439,2111109,la1ma0l,1.9271655328798185,2.2866213151927437
2440,2111109,s'i1b'e0,2.2866213151927437,2.5704761904761906
2441,2111109,go0lo4vu4,2.5704761904761906,3.0574603174603174
2442,2111109,no0,3.0574603174603174,3.31859410430839
2443,2111109,pa1to0m,3.31859410430839,3.6385034013605444
2444,2111109,pr'i1vy0k,3.6385034013605444,4.11469387755102
2445,2222220,pr'i1vy0k,0.0,0.3946031746031746
2446,2222220,a1ta1vo0,0.3946031746031746,0.7824036281179139
2447,2222220,shto1,0.7824036281179139,1.0097959183673468
2448,2222220,u1v'i0d'i4l,1.0097959183673468,1.5119727891156463
2449,2222220,shto1,1.5119727891156463,1.757233560090703
