filename,all_values_f0,from,to
333333,86.47058823529413,0.034013605442176874,0.04557823129251701
333333,90.36885245901641,0.04557823129251701,0.056643990929705214
333333,95.04310344827586,0.056643990929705214,0.06716553287981859
333333,98.4375,0.06716553287981859,0.07732426303854875
333333,102.08333333333327,0.07732426303854875,0.0871201814058957
333333,102.08333333333341,0.0871201814058957,0.09691609977324263
333333,100.68493150684932,0.09691609977324263,0.10684807256235827
333333,104.99999999999991,0.10684807256235827,0.1163718820861678
333333,103.52112676056353,0.1163718820861678,0.12603174603174602
333333,100.68493150684932,0.12603174603174602,0.13596371882086167
333333,102.08333333333327,0.13596371882086167,0.1457596371882086
333333,100.22727272727276,0.1457596371882086,0.15573696145124716
333333,101.6129032258064,0.15573696145124716,0.165578231292517
333333,99.77375565610866,0.165578231292517,0.17560090702947845
